
          18     1474.44     1471.69    0.703947
          19     1468.21      1471.5    0.690194
          20     1473.26     1471.59    0.661259
           1     1320.86     1320.86           0
           2        1325     1322.93      1.4623
           3     1328.73     1324.86     1.85454
           4     1318.08     1323.17     2.02334
           5     1321.41     1322.82     1.64884
           6     1322.74      1322.8     1.37409
           7     1322.92     1322.82      1.1779
           8     1322.34     1322.76     1.03218
           9     1325.03     1323.01    0.947755
          10     1321.65     1322.88    0.862666
          11     1326.55     1323.21    0.846591
          12     1323.32     1323.22    0.776093
          13     1323.23     1323.22    0.716394
          14     1323.46     1323.24    0.665429
          15     1319.47     1322.99    0.666793
          16     1318.42      1322.7    0.683453
          17     1321.81     1322.65    0.645268
          18     1317.69     1322.37     0.66565
